ID                                     0x3aed
Delivery_person_ID             INDORES05DEL03
Delivery_person_Age                 31.000000
Delivery_person_Ratings              4.500000
Restaurant_latitude                 22.727021
Restaurant_longitude                75.884167
Delivery_location_latitude          22.757021
Delivery_location_longitude         75.914167
Order_Date                         11-03-2022
Time_Orderd                             20:25
Time_Order_picked                       20:40
Weather conditions                      Sunny
Road_traffic_density                      Jam
Vehicle_condition                           1
Type_of_order                           Snack
Type_of_vehicle                       scooter
multiple_deliveries                  1.000000
Festival                                   No
City                            Metropolitian
Name: 5460, dtype: object
