ID                                    0x1186
Delivery_person_ID             HYDRES11DEL01
Delivery_person_Age                24.000000
Delivery_person_Ratings             4.700000
Restaurant_latitude                17.430448
Restaurant_longitude               78.418213
Delivery_location_latitude         17.470448
Delivery_location_longitude        78.458213
Order_Date                        09-03-2022
Time_Orderd                            13:55
Time_Order_picked                      14:05
Weather conditions                    Stormy
Road_traffic_density                    High
Vehicle_condition                          2
Type_of_order                         Drinks
Type_of_vehicle                      scooter
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Name: 10366, dtype: object
